Binary_label,Category,source,text,is_synthetic,prediction
real,Movies_and_TV,amazon,"Nice family comedy, but Kevin James slapstick falls short. Nice to watch, really enjoyed it, but wouldn't buy or watch twice.",0,fake
real,Movies_and_TV,amazon,"Knowing that this set comes edited and not as originally aired, I had put off purchasing it for years. When the price dropped below $30, I decided to give it shot. I'm glad I did. As a casual fan, I haven't really been bothered by the edits or changes. Season 1-3 seem to be mostly intact. Seasons 4 and 5 are where I noticed some differences. If you're a purist or die-hard fan, I understand why you wouldn't purchase this set though. For the casual fan, I think it's well worth the price. The transfer to DVD looks good. The set also comes with some nice extra features such as commentary from Gary Marshall, interviews, and more. The only other negative besides the edits is that the packaging is quite poor. The plastic case is thin and flimsy. The disks are easily dislodged. All around, I give this set 4 Stars. Casual fans will really enjoy it, but purists might be disappointed.",0,real
real,Movies_and_TV,amazon,It is very entertaining and has a wonderful message at the end. It has a great wild west ending. I have watched it several times... Good adult entertainment.,0,fake
real,Movies_and_TV,amazon,"Anyone with knowledge of Anne and Mary Boleyn and their relationships with Henry VIII will see that this is tabloid fiction, pure and simple. The timetables and events are total fabrications. Yes, Anne was alleged to have had relationships with her brother. But to see this depicted as fact in this movie? Well, just look at the costumes. I've seen better costumes on sale at the Halloween store. No one making this movie was interested in the facts.

Anne, Mary, Henry, Katherine, how could they not be rolling in their graves? The accounts are there. I'm sorry that some people will actually believe that this is the way that it was. Books. Go read some books. Books are good.",0,real
real,Movies_and_TV,amazon,"Highlights: Terrifying scenes of suspense and building of tension; immaculate cinematography depicting lifeless England; most of the performances, principally lead Cillian Murphy's and the reliable Brendan Gleeson's; alternative ending is KILLER.
Lowpoints: Too much zombies, too little subliminal terror at times; Megan Burns as the little girl is a truly terrible performance that fortuitously doesn't bring the film down.
Conclusion: An unflinching, metaphorical look at the possible loss of control over rage amongst humans, 28 Days Later marks Danny Boyle's comeback from his flop The Beach. Petrifying with its realism and astounding in its contrastive moods, 28 Days Later definitely has more in common with the director's dark masterpiece Trainspotting - it is scary, droll and compelling, and will linger with its audience, despite its flaws, long after the ending.
SEE THIS IF YOU LIKED: Dawn of the Dead, Night of the Living Dead, Rapture, The Devil's Backbone
DON'T SEE THIS IF YOU LIKED: Resident Evil, House on Haunted Hill, Ghostship.",0,fake
real,Movies_and_TV,amazon,"Well Done, Good Acting, Mindless Fun Adventure Movie
That pretty much says it all. Someone said it is an homage to Steven Speilberg and I will agree with that. I was very impressed with Elle Fanning and the rest of the kids were good and fun to watch. I imagine this would be especially popular with the 8 through 15 year olds. As an adult, I liked it. Solid 4 stars.",0,real
real,Movies_and_TV,amazon,"Blood, gore, war, tattoos, what more do you want from Vikings??",0,fake
fake,Tools_and_Home_Improvement,amazon,I just tested this drill and it works fine.  I will update my review if I find any other problems.  The plastic parts are solid and the plastic part is a bit large but it's okay.  I would definitely buy this drill again if I,1,real
fake,Tools_and_Home_Improvement,amazon,"This is a handy multipurpose tool. The only problem is that it comes with a small screw driver.

I had to replace the tool with a different one, so it is not a big deal.

The cost is a bit steep for what I paid for it.

I would recommend this tool to anyone who has a need for a tool with a small screwdriver.I just installed a new shower head with this kit.  I have a well built shower head that uses a lot of water pressure, so I was worried about the water pressure coming out of the head.  The kit provided a good amount of water pressure, and I could not wait to use it. ",1,fake
fake,Tools_and_Home_Improvement,amazon,"I have tried carrying flashlights and have never come across a flashlight that fits my needs. I have purchased a pair of the Kreg flashlights and have had no issues. The flashlight is very bright and well made. The light is a bit large for my size but still very bright. I love it. I have also purchased the 3-way adapter and it is a great deal. I have had no problems with the flashlights and am very happy with the purchase. I am very pleased with this purchase. I hope the light has a longevity of a year.

I have a number of other flashlights and this one fits my needs perfectly. I have not had a problem with any of them. I would recommend this flashlight to anyone. I would also recommend that you read the reviews. I have used this flashlight for many years and have never had a problem. I would recommend it to anyone.I have owned two of these. One is a standard 6 volt battery. The other is a lithium ion.

The battery is made of 4 different components. The inside of the battery is plastic, the inside is metal, and the inside is a plastic shell.

The metal is plastic, but it is very durable. I have a lot of lithium ion batteries in my car.

The metal is solid, but the shell is plastic. I have been using the metal for years and",1,fake
fake,Tools_and_Home_Improvement,amazon,Great price.  Works great.  Easy to install and works great.  Thank you!Very nice.I bought this to replace the old one that broke the plastic housing on a 4' concrete,1,fake
