label,hotel,source,text
deceptive,Ibis budget Berlin Potsdamer Platz,CG,"The Ibis Budget Berlin Potsdamer Platz is a highly convenient option for those on a city trip to Berlin. The hotel's stand-out feature is its location - walking distance to numerous city attractions including the Checkpoint Charlie and the Brandenburg Gate. Public transport is also easily accessible. The rooms, while basic, were clean, functional and remarkably quiet, ample for a restful sleep after a taxing day of sightseeing. The hotel staff were professional and accommodating, always ready to assist and guide with directions and suggestions. The downside would be the breakfast which, while enjoyable, does not vary much day by day. An addition of some more hot options would be appreciated. Also, more closet space won't be amiss, especially for longer stays. The WiFi, though mostly steady, did have some temporary lags."
deceptive,Ibis budget Berlin Potsdamer Platz,CG,"The location was quite central, near to Potsdamer Platz and check-in process was smooth. The room was smaller than expected and lacked amenities. There was a bit of noise from the street and the beds were not comfortable."
deceptive,Ibis budget Berlin Potsdamer Platz,CG,"The location of the hotel was great, with many sightseeing spots nearby and ample public transport choices around. Unfortunately, the room was incredibly small and cramped. The wifi connection kept dropping and it was quite slow. There wasn't a proper area for luggage storage in the room and the air conditioner didn't function properly so the room was uncomfortably warm. The customer services also left a lot to be desired."
deceptive,Ibis budget Berlin Potsdamer Platz,CG,"The location of Ibis Budget Berlin Potsdamer Platz is a real perk as it is close to a major transport hub and within walkable distances to many of Berlin's top attractions. Unfortunately, the positive aspects end there. The service at this establishment left much to be desired, particularly at the front desk where customer assistance was mediocre at best. The rooms were very basic, which is to be expected with budget accommodations, however, they were not particularly clean, which is simply non-negotiable, regardless of price point. There was a lack of daily housekeeping, making the stay less comfortable as the days went on. Basic amenities such as toiletries and a hairdryer were not provided."
deceptive,Ibis budget Berlin Potsdamer Platz,CG,"Ibis budget Berlin Potsdamer Platz is well situated in central Berlin, within walking distance to some popular attractions. Check-in was also quick and efficient. However, the rooms leave much to be desired in terms of cleanliness and comfort. The beds were not very comfortable and the rooms had a distinct, unpleasant odor. Additionally, the breakfast selection left a lot to be desired and customer service was subpar. The staff were not very helpful when we encountered issues."
deceptive,Ibis budget Berlin Potsdamer Platz,CG,The hotel's location near public transport makes it easily accessible The rooms were small and lacked basic amenities. The staff were also not very friendly.
deceptive,Ballhaus Berlin Hostel,CG,"The Ballhaus Berlin Hostel in Berlin perfectly combines the charm of the historical building it is housed in with modern amenities. The staff were exceptionally welcoming and went above and beyond to ensure our comfort. Our room was impeccably clean and cozy, conveying a warm ambiance that truly felt like a home away from home. Adding to the overall delightful experience was the hostel's prime location with a plethora of interesting places to explore in the surrounding area. As with any aged building, there were a few creaks and noises that might not be ideal for light sleepers. They could also improve the variety of items in their breakfast menu."
deceptive,Ballhaus Berlin Hostel,CG,"Hostel situated in a great location, staff friendly, rooms clean. WiFi signal could be stronger."
deceptive,Ballhaus Berlin Hostel,CG,This hostel holds a charming old world aura with modern amenities. Great location with attentive staff. nan
deceptive,Ballhaus Berlin Hostel,CG,The ambience of the hostel was very welcoming and the local attractions were only a short walking distance away. The noise level during the night was a bit high for my personal preference.
deceptive,Ballhaus Berlin Hostel,CG,"This hostel is incredibly unique and has a lot of character. The dorm room was clean and comfortable, and the shared facilities were well-maintained. I particularly enjoyed the friendly, laid-back atmosphere and the opportunity to meet travelers from around the world. The location is also excellent, with many of Berlin's main attractions easily accessible on foot or via public transport. If you're a light sleeper, you might find it a bit noisey due to its historical style and location."
deceptive,Ballhaus Berlin Hostel,CG,"The accessibility of the Ballhaus Berlin Hostel was commendable; it was conveniently nestled near an U-bahn station which did make transport easier. The historical charm of the building itself was also noteworthy, preserving a distinct piece of Berlin's past. However, there were a number of shortcomings that were hard to ignore. The advertised common kitchen was practically non-functional as it lacked the most basic appliance: a stove. This came as quite a disappointment as I had intended to prepare my own meals during my stay. Additionally, the presence of the reception staff was alarmingly sparse - in my three-day stay, I encountered them only once. This lack of assistance and guidance was rather unfortunate. Perhaps what marred the experience most was the unwelcoming atmosphere that loomed in the place - it felt as though the place was more concerned with imposing liabilities rather than fostering a homely, welcoming environment. I also left my stay with an unpleasant infestation of fleas."
